date,time_step,observed,simulated,residual
2007-09-22,3187,0.20200750331602074,1.1647063444941068,-0.9626988411780861
2007-09-23,3188,0.19223294670395524,0.8304909140134002,-0.6382579673094451
2007-09-24,3189,0.16833958609668398,0.783724675551764,-0.61538508945508
2007-09-25,3190,0.16182321502197364,0.7620169761644274,-0.6001937611424538
2007-09-26,3191,0.15856502948461845,0.7459519106683012,-0.5873868811836828
2007-09-27,3192,0.17702808086296443,0.7478043427803345,-0.5707762619173701
2007-09-28,3193,0.28672032728725527,0.8318041050227041,-0.5450837777354488
2007-09-29,3194,0.27042939960047946,1.059255745866629,-0.7888263462661496
2007-09-30,3195,0.25196634822213343,1.3896860880688033,-1.1377197398466699
2007-10-01,3196,0.24653603899320814,1.7895054242268629,-1.5429693852336548
2007-10-02,3197,0.24001966791849777,2.2460582937161435,-2.006038625797646
2007-10-03,3198,0.23350329684378743,2.3780041887712016,-2.144500891927414
2007-10-04,3199,0.2269869257690771,1.5737653041483255,-1.3467783783792484
2007-10-05,3200,0.21504024546544145,0.8787261429030413,-0.6636858974375999
2007-10-06,3201,0.20526568885337593,0.8160696934713326,-0.6108040046179567
2007-10-07,3202,0.19006082301238514,0.7856053302326191,-0.595544507220234
2007-10-08,3203,0.19874931777866559,0.7620943395213111,-0.5633450217426456
2007-10-09,3204,0.20200750331602074,0.743213598513882,-0.5412060951978612
2007-10-10,3205,0.187888699320815,0.7305069461017131,-0.5426182467808981
2007-10-11,3206,0.1759420190171794,0.7247080957263181,-0.5487660767091387
2007-10-12,3207,0.20526568885337593,0.7686393810589824,-0.5633736922056065
2007-10-13,3208,0.4192198724730324,1.0129256317756496,-0.5937057593026173
2007-10-14,3209,0.3725192131042749,1.5430062956728174,-1.1704870825685425
2007-10-15,3210,0.3649167801837795,2.2594624430305887,-1.8945456628468094
2007-10-16,3211,0.35840040910906906,3.1095316530967754,-2.7511312439877065
2007-10-17,3212,0.36165859464642425,4.07883955915007,-3.7171809645036453
2007-10-18,3213,0.3638307183379944,3.9551813135756055,-3.591350595237611
2007-10-19,3214,0.3649167801837795,2.2080763875757277,-1.8431596073919483
2007-10-20,3215,0.4203059343188174,1.0840576749264539,-0.6637517406076365
2007-10-21,3216,0.4246501817019576,1.0608228448993395,-0.6361726631973819
2007-10-22,3217,0.41596168693567714,1.1545279293333142,-0.738566242397637
2007-10-23,3218,0.4235641198561726,1.3007191990347082,-0.8771550791785356
2007-10-24,3219,0.45180172784658407,1.5136607423189772,-1.0618590144723932
2007-10-25,3220,0.44745748046344386,1.836071637424356,-1.388614156960912
2007-10-26,3221,0.44745748046344386,1.645578668578983,-1.1981211881155391
2007-10-27,3222,0.469178717379145,1.3549758936016236,-0.8857971762224786
2007-10-28,3223,0.5897315822612865,1.6871126075590404,-1.0973810252977538
2007-10-29,3224,0.5799570256492209,2.2846347872173296,-1.7046777615681088
2007-10-30,3225,0.6016782625649221,2.4909218366592634,-1.8892435740943414
2007-10-31,3226,0.6201413139432681,2.689403246910963,-2.069261932967695
2007-11-01,3227,0.6386043653216139,3.4326928896951845,-2.7940885243735707
2007-11-02,3228,0.6288298087095485,3.529830590794333,-2.9010007820847843
2007-11-03,3229,0.6396904271673991,2.2276502502070046,-1.5879598230396055
2007-11-04,3230,1.0752012273272074,1.227560188845557,-0.1523589615183496
2007-11-05,3231,1.3141348333999203,1.1403419816670144,0.17379285173290593
2007-11-06,3232,1.4987653471833802,1.0282046676300172,0.470560679553363
2007-11-07,3233,1.8137232824610465,0.9777503872490231,0.8359728952120234
2007-11-08,3234,1.9006082301238514,1.013842823107949,0.8867654070159023
2007-11-09,3235,1.9440507039552533,1.098386999813348,0.8456637041419053
2007-11-10,3236,1.9549113224131043,1.2200607757488517,0.7348505466642525
2007-11-11,3237,1.9223294670395523,1.366695915684072,0.5556335513554804
2007-11-12,3238,1.8897476116660006,1.5327822943549438,0.35696531731105674
2007-11-13,3239,1.8680263747502994,1.3059616615359462,0.5620647132143533
2007-11-14,3240,1.8354445193767477,0.9767430152172139,0.8587015041595338
2007-11-15,3241,1.9983537962445062,1.0131400445233396,0.9852137517211665
2007-11-16,3242,3.095276260487415,1.3362674180693275,1.7590088424180874
2007-11-17,3243,3.7469133679584496,2.042636385620319,1.7042769823381305
2007-11-18,3244,3.9749863555733125,2.9947215329455332,0.9802648226277793
2007-11-19,3245,4.0075682109468636,4.135020281052814,-0.12745207010595028
2007-11-20,3246,3.9315438817419097,5.360220670311452,-1.428676788569542
2007-11-21,3247,3.790355841789852,5.334925066426937,-1.544569224637085
2007-11-22,3248,3.7143315125848986,3.0280331464466066,0.686298366138292
2007-11-23,3249,3.627446564922093,1.3249542035255497,2.3024923613965433
